l2_regularization,baseline_l2,N,seed,query_type,metric,value,baseline_value,paired_difference,paired_percent_change,paired_training_cloud,paired_query_cloud,source_csv
0.01,1e-06,300,124,on_support,density_rmse,1.7295586870419967e-05,3.4484203655469753e-06,1.3847166504872991e-05,401.55100124159617,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.01,1e-06,300,124,on_support,density_linf,0.00018274241835793993,2.3668714472069308e-05,0.00015907370388587062,672.0842573583302,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.01,1e-06,300,124,on_support,gradient_relative_l1,0.01201571991674418,0.010995171025851888,0.0010205488908922918,9.281791874749137,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.01,1e-06,300,124,on_support,gradient_relative_l2,0.017481754757972343,0.016376724347778416,0.0011050304101939273,6.747566770541816,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.01,1e-06,300,124,on_support,gradient_relative_linf,0.027238106223851893,0.02761676554426587,-0.00037865932041397654,-1.3711211756751087,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.01,1e-06,300,124,on_support,gradient_mae,0.00012514583734236895,0.00011451664105746183,1.062919628490712e-05,9.281791874749132,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.01,1e-06,300,124,on_support,gradient_rmse,0.0003336215381838141,0.00031253315487831865,2.108838330549547e-05,6.747566770541833,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.01,1e-06,300,124,on_support,gradient_linf,0.0040885870588945935,0.004145425870831478,-5.683881193688494e-05,-1.371121175675115,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.01,1e-06,300,124,on_support,Q_relative_l1,0.037950647079036226,0.03406622107429858,0.003884426004737644,11.402573817229959,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.01,1e-06,300,124,on_support,Q_relative_l2,0.05103837912541032,0.03961108631750914,0.011427292807901182,28.848723603043467,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.01,1e-06,300,124,on_support,Q_relative_linf,0.07264642376128327,0.07220197443490474,0.00044444932637853485,0.6155639507881295,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.01,1e-06,300,124,on_support,Q_mae,4.1868946616256775e-06,3.7583464350606557e-06,4.2854822656502183e-07,11.402573817229959,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.01,1e-06,300,124,on_support,Q_rmse,9.94823642589137e-06,7.72086532773103e-06,2.22737109816034e-06,28.848723603043453,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.01,1e-06,300,124,on_support,Q_linf,7.110053102388133e-05,7.066553943747427e-05,4.349915864070627e-07,0.6155639507881329,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.01,1e-06,300,124,off_support,density_relative_l1,0.008398002109299054,0.007833730711027628,0.0005642713982714261,7.203099252277017,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.01,1e-06,300,124,off_support,density_relative_l2,0.016854976565173756,0.014429802153510427,0.002425174411663329,16.806705912272967,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.01,1e-06,300,124,off_support,density_relative_linf,0.04919431929104799,0.03715744056778289,0.012036878723265101,32.3942621971159,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.01,1e-06,300,124,off_support,density_mae,7.630428372080272e-05,7.117731133988835e-05,5.1269723809143725e-06,7.2030992522770045,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.01,1e-06,300,124,off_support,density_rmse,0.00023408980403646657,0.0002004078466284962,3.368195740797037e-05,16.80670591227295,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.01,1e-06,300,124,off_support,density_linf,0.004423410410740885,0.003341089211370102,0.0010823211993707827,32.39426219711589,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.01,1e-06,300,124,off_support,gradient_relative_l1,0.014741456741762686,0.013940111681531024,0.0008013450602316619,5.748483789361228,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.01,1e-06,300,124,off_support,gradient_relative_l2,0.02353975212371024,0.020038277724389243,0.0035014743993209974,17.47392888491229,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.01,1e-06,300,124,off_support,gradient_relative_linf,0.07064008795736704,0.04965702395515323,0.020983064002213808,42.25598380838178,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.01,1e-06,300,124,off_support,gradient_mae,0.00015389568894701465,0.0001455299248106073,8.36576413640734e-06,5.748483789361225,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.01,1e-06,300,124,off_support,gradient_rmse,0.0004670824173392817,0.00039760517229050574,6.947724504877595e-05,17.473928884912286,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.01,1e-06,300,124,off_support,gradient_linf,0.012995177480554392,0.009135065627930872,0.00386011185262352,42.2559838083818,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.01,1e-06,300,124,off_support,Q_relative_l1,0.039905244776438545,0.041588971522065254,-0.0016837267456267097,-4.048493348130524,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.01,1e-06,300,124,off_support,Q_relative_l2,0.07617850842627873,0.053248145297343896,0.02293036312893483,43.063214692059205,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.01,1e-06,300,124,off_support,Q_relative_linf,0.30255628298756865,0.14461335557162613,0.1579429274159425,109.21738645205167,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.01,1e-06,300,124,off_support,Q_mae,3.609562822783161e-06,3.7618615368691906e-06,-1.5229871408602975e-07,-4.0484933481305205,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.01,1e-06,300,124,off_support,Q_rmse,1.20646307486828e-05,8.433076786825798e-06,3.631553961857002e-06,43.06321469205921,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.01,1e-06,300,124,off_support,Q_linf,0.00028342954011416403,0.00013547131283906,0.00014795822727510405,109.21738645205167,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.01,1e-06,300,125,on_support,density_relative_l1,0.00019087261214091968,0.00018873087916893076,2.1417329719889224e-06,1.1348079240768454,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.01,1e-06,300,125,on_support,density_relative_l2,0.00023417101637370806,0.0002291136497319674,5.057366641740666e-06,2.207361563860169,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.01,1e-06,300,125,on_support,density_relative_linf,0.00026312231987975855,0.0002520941476133503,1.1028172266408227e-05,4.374624468999058,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.01,1e-06,300,125,on_support,density_mae,1.9328195212225095e-06,1.911131845599095e-06,2.168767562341457e-08,1.1348079240768443,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.01,1e-06,300,125,on_support,density_rmse,3.636256467168968e-06,3.5577246213297445e-06,7.853184583922328e-08,2.2073615638601902,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.01,1e-06,300,125,on_support,density_linf,1.987524962208942e-05,1.9042223838604266e-05,8.330257834851529e-07,4.374624468999053,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.01,1e-06,300,125,on_support,gradient_relative_l1,0.0010230413775265525,0.0010640671449020033,-4.1025767375450816e-05,-3.8555618949431185,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.01,1e-06,300,125,on_support,gradient_relative_l2,0.001368993406716974,0.001472190374244991,-0.00010319696752801697,-7.009756980712583,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.01,1e-06,300,125,on_support,gradient_relative_linf,0.0042544684578320925,0.004889943966826246,-0.0006354755089941532,-12.995558094433548,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.01,1e-06,300,125,on_support,gradient_mae,1.1318389386762857e-05,1.1772276805440653e-05,-4.538874186777965e-07,-3.8555618949431154,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.01,1e-06,300,125,on_support,gradient_rmse,2.8407905383655113e-05,3.054933986758475e-05,-2.141434483929634e-06,-7.0097569807125835,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.01,1e-06,300,125,on_support,gradient_linf,0.0007471517158336647,0.0008587512309367078,-0.0001115995151030431,-12.995558094433552,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.01,1e-06,300,125,on_support,Q_relative_l1,0.0034310199806206285,0.0037048905778707896,-0.00027387059725016106,-7.392137270827448,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.01,1e-06,300,125,on_support,Q_relative_l2,0.0035875450695752836,0.004049747661492274,-0.0004622025919169908,-11.413120780633422,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.01,1e-06,300,125,on_support,Q_relative_linf,0.005178027577646227,0.005704196436785829,-0.0005261688591396019,-9.224241573210701,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.01,1e-06,300,125,on_support,Q_mae,3.0307031264511225e-07,3.272619664395317e-07,-2.4191653794419464e-08,-7.392137270827456,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.01,1e-06,300,125,on_support,Q_rmse,5.463186873777681e-07,6.167038416884807e-07,-7.038515431071258e-08,-11.413120780633413,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.01,1e-06,300,125,on_support,Q_linf,4.12813967850536e-06,4.547623451512891e-06,-4.1948377300753126e-07,-9.224241573210696,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.01,1e-06,300,125,off_support,density_relative_l1,0.0007854080984391942,0.0008680626845549194,-8.265458611572522e-05,-9.521730122301546,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.01,1e-06,300,125,off_support,density_relative_l2,0.0009149794956974253,0.0011188759651483478,-0.00020389646945092254,-18.22333089654747,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.01,1e-06,300,125,off_support,density_relative_linf,0.0016454986311057373,0.002346342871220779,-0.0007008442401150417,-29.869643039442032,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.01,1e-06,300,125,off_support,density_mae,7.665786277354125e-06,8.472516426006094e-06,-8.067301486519688e-07,-9.521730122301546,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.01,1e-06,300,125,off_support,density_rmse,1.3729444996072746e-05,1.6788951111109876e-05,-3.05950611503713e-06,-18.223330896547434,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.01,1e-06,300,125,off_support,density_linf,0.00011689155870586872,0.00016667754703089525,-4.9785988325026526e-05,-29.869643039442035,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.01,1e-06,300,125,off_support,gradient_relative_l1,0.001420551120329707,0.0015700085747474728,-0.00014945745441776576,-9.519531091848028,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.01,1e-06,300,125,off_support,gradient_relative_l2,0.0017944826923061556,0.0023164060084955233,-0.0005219233161893677,-22.531599135695146,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.01,1e-06,300,125,off_support,gradient_relative_linf,0.005640735184408186,0.009780247233090792,-0.004139512048682606,-42.32522910746932,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.01,1e-06,300,125,off_support,gradient_mae,1.547731165266774e-05,1.710569346007588e-05,-1.6283818074081404e-06,-9.51953109184804,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.01,1e-06,300,125,off_support,gradient_rmse,3.6699098804080927e-05,4.737299130307824e-05,-1.0673892498997312e-05,-22.531599135695146,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.01,1e-06,300,125,off_support,gradient_linf,0.0009016302191332722,0.00156330091161236,-0.0006616706924790877,-42.32522910746932,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.01,1e-06,300,125,off_support,Q_relative_l1,0.0039343975283261615,0.0045518036363300565,-0.0006174061080038949,-13.563988197471664,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
0.01,1e-06,300,125,off_support,Q_relative_l2,0.004737009342440133,0.006175560479788878,-0.001438551137348745,-23.29426036805528,True,True,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\manufactured\manufactured_complete.csv
